Date,Wind,Hydro,Nuclear,Solar,Thermal
1/1/2019 0:00,6.081406,41.56249598,1.987732,0,5.839031
1/1/2019 1:00,5.85829,41.98380302,1.987475,0,5.519624
1/1/2019 2:00,5.578974,42.061742,1.987431,0,5.419784
1/1/2019 3:00,5.761302,40.94902001,1.987525,0,5.435467
1/1/2019 4:00,5.923669,39.98489299,1.987738,0,5.434515
1/1/2019 5:00,5.593268,39.644,1.987382,0,5.375882
1/1/2019 6:00,5.765604,37.27667901,1.987381,0.019593,4.763402
1/1/2019 7:00,5.551752,35.807546,1.987157,0.381861,4.37206
1/1/2019 8:00,6.042876,35.720044,1.987292,0.86714,4.354935
1/1/2019 9:00,6.360797,36.58847099,1.987168,1.092531,4.323244
1/1/2019 10:00,6.39618,37.49031097,1.986438,1.194724,4.341866
1/1/2019 11:00,5.927947,38.636949,1.985913,1.277459,4.346297
1/1/2019 12:00,5.517741,39.07883298,1.986061,1.274473,4.34572
1/1/2019 13:00,5.491141,38.82929801,1.985962,1.223801,4.330691
1/1/2019 14:00,5.605952,38.925925,1.985887,1.263683,4.234039
1/1/2019 15:00,6.217151,39.08851599,1.98592,0.954779,4.190499
1/1/2019 16:00,6.734476,39.376702,1.986184,0.836439,4.197578
1/1/2019 17:00,7.045916,39.639535,1.986079,0.77221,4.207216
1/1/2019 18:00,6.299799,41.74879601,1.98537,0.313473,4.220525
1/1/2019 19:00,5.79001,45.65326,1.985123,0.013904,4.226214
1/1/2019 20:00,6.11812,51.291431,1.984609,0,4.230522
1/1/2019 21:00,6.758636,52.648351,1.984744,0,4.236317
1/1/2019 22:00,7.253624,52.20691401,1.984719,0,4.257985
1/1/2019 23:00,7.731443,50.16702401,1.984781,0,4.242547
2/1/2019 0:00,8.642011,46.026231,1.984979,0,4.492426
2/1/2019 1:00,8.663092,42.787631,1.985321,0,5.07443
2/1/2019 2:00,8.285083,41.06002499,1.985402,0,5.253774
2/1/2019 3:00,8.128144,39.877803,1.985633,0,5.347195
2/1/2019 4:00,7.750117,39.91689899,1.98559,0,5.318468
2/1/2019 5:00,7.778473,40.398109,1.985591,0,5.309186
2/1/2019 6:00,7.615276,40.601383,1.985659,0.018085,5.383811
2/1/2019 7:00,7.036873,42.724646,1.985665,0.47096,5.180376
2/1/2019 8:00,7.609772,46.822259,1.985803,1.04827,5.075373
2/1/2019 9:00,8.047293,50.31319099,1.985962,1.24372,5.074583
2/1/2019 10:00,7.649228,53.18219299,1.986133,1.261579,5.133784
2/1/2019 11:00,7.306011,54.78380601,1.986221,1.368753,5.133021
2/1/2019 12:00,7.143669,55.39354099,1.986332,1.379708,5.151806
2/1/2019 13:00,7.101773,57.380246,1.986201,1.312523,5.152147
2/1/2019 14:00,7.446841,58.61816201,1.987338,1.254107,5.144292
2/1/2019 15:00,7.659319,58.971527,1.989587,1.187881,5.160646
2/1/2019 16:00,7.857463,58.643152,1.988883,1.014006,5.179361
2/1/2019 17:00,8.040052,56.204783,1.988691,0.744394,5.251799
2/1/2019 18:00,7.491781,53.033508,1.988957,0.295217,5.259011
2/1/2019 19:00,6.695977,53.57484498,1.988649,0.014743,5.369198
2/1/2019 20:00,7.076219,57.98707499,1.988809,0,5.453713
2/1/2019 21:00,7.568892,59.50839602,1.988544,0,5.470083
2/1/2019 22:00,7.908386,59.958514,1.986634,0,5.511239
2/1/2019 23:00,7.866715,57.935369,1.986821,0,5.630188
3/1/2019 0:00,7.784441,54.72079904,1.987068,0,5.442821
3/1/2019 1:00,7.927857,51.213588,1.987179,0,5.433677
3/1/2019 2:00,7.912958,48.82385799,1.987494,0,5.463011
3/1/2019 3:00,7.488567,47.66706401,1.987337,0,5.493282
3/1/2019 4:00,7.353849,47.019485,1.987521,0,5.481294
3/1/2019 5:00,7.413487,47.115732,1.987342,0,5.474187
3/1/2019 6:00,7.619952,46.314956,1.987614,0.015767,5.458623
3/1/2019 7:00,7.554902,47.495291,1.987605,0.487053,5.432719
3/1/2019 8:00,8.132441,51.195935,1.987752,1.112207,5.463885
3/1/2019 9:00,8.391001,54.48489599,1.987811,1.331168,5.45236
3/1/2019 10:00,8.078301,57.06966899,1.987827,1.425194,5.396705
3/1/2019 11:00,7.378054,58.83909,1.987886,1.455838,5.26838
3/1/2019 12:00,6.553776,59.41118498,1.987684,1.427007,5.236053
3/1/2019 13:00,6.275047,61.56511299,1.98785,1.35055,5.185501
3/1/2019 14:00,6.148961,63.56593599,1.987589,1.316191,5.139995
3/1/2019 15:00,5.969693,64.68466598,1.987399,1.284506,4.781204
3/1/2019 16:00,5.817858,64.464855,1.987631,1.122705,4.639538
3/1/2019 17:00,6.068397,61.24737198,1.987844,0.799203,4.690728
3/1/2019 18:00,6.241932,56.958856,1.987907,0.358256,4.691627
3/1/2019 19:00,6.18362,57.128422,1.987874,0.01475,4.683975
3/1/2019 20:00,6.320228,60.77768399,1.987647,0,4.700923
3/1/2019 21:00,6.380664,61.75704301,1.98755,0,4.731713
3/1/2019 22:00,6.285713,62.258157,1.987329,0,4.749091
3/1/2019 23:00,6.140294,60.281227,1.987512,0,4.762327
4/1/2019 0:00,6.119765,56.91036901,1.987247,0,4.743985
4/1/2019 1:00,6.362211,53.31372499,1.987644,0,4.696995
4/1/2019 2:00,6.360272,51.202786,1.987662,0,4.791211
4/1/2019 3:00,6.127654,49.99813699,1.987763,0,4.856356
4/1/2019 4:00,6.123744,49.36302,1.987508,0,4.850475
4/1/2019 5:00,5.55582,50.30883,1.986415,0,4.807065
4/1/2019 6:00,5.493545,50.45277599,1.987286,0.008764,4.718339
4/1/2019 7:00,5.009411,52.04351299,1.987634,0.254478,4.702876
4/1/2019 8:00,4.920162,55.916105,1.990178,0.764662,4.665636
4/1/2019 9:00,4.830329,59.33304701,1.990246,1.095079,4.729675
4/1/2019 10:00,4.617316,61.758772,1.990392,1.063611,4.708249
4/1/2019 11:00,4.327628,62.79169001,1.990296,1.062453,4.702714
4/1/2019 12:00,3.922895,62.717748,1.990457,1.054171,4.674425
4/1/2019 13:00,3.932228,64.45415401,1.990203,0.976225,4.470343
4/1/2019 14:00,3.53439,65.87019801,1.990581,0.937257,4.460682
4/1/2019 15:00,3.222154,65.95968499,1.99004,0.957778,4.607763
4/1/2019 16:00,3.668251,64.32797499,1.989142,0.79316,4.713277
4/1/2019 17:00,4.342329,61.331948,1.989197,0.584122,4.758639
4/1/2019 18:00,4.955634,57.633814,1.989345,0.191536,4.831289
4/1/2019 19:00,5.385711,57.21194799,1.989128,0.010158,4.686097
4/1/2019 20:00,5.633819,60.24897299,1.988893,0,4.536685
4/1/2019 21:00,6.054585,59.775101,1.98816,0,4.76796
4/1/2019 22:00,6.509003,59.46536801,1.985761,0,4.844326
4/1/2019 23:00,6.199055,57.91028699,1.985225,0,4.883048
5/1/2019 0:00,6.319548,55.01978001,1.985129,0,4.783319
5/1/2019 1:00,6.641496,51.64216399,1.985106,0,4.775218
5/1/2019 2:00,6.453564,49.315906,1.985875,0,4.861963
5/1/2019 3:00,6.443366,47.74105498,1.986249,0,4.888078
5/1/2019 4:00,6.643353,46.69939499,1.986185,0,4.903823
5/1/2019 5:00,7.073442,45.97759798,1.986936,0,4.903571
5/1/2019 6:00,6.842625,45.36094699,1.988329,0.016275,4.852866
5/1/2019 7:00,6.412493,44.87137399,1.988483,0.365469,4.847266
5/1/2019 8:00,6.243948,46.73024201,1.989215,0.652104,4.854464
5/1/2019 9:00,5.987755,48.97171799,1.992032,0.970185,4.803602
5/1/2019 10:00,5.670295,50.53673799,1.992337,1.115361,4.789968
5/1/2019 11:00,5.426949,51.15098202,1.993032,1.123174,4.910961
5/1/2019 12:00,5.525903,50.51956599,1.993174,1.047756,5.020723
5/1/2019 13:00,5.525442,50.47825898,1.993073,0.899169,4.995592
5/1/2019 14:00,5.929531,50.23398401,1.992992,0.840716,5.0052
5/1/2019 15:00,6.50433,49.629337,1.993027,0.728291,5.031066
5/1/2019 16:00,7.32212,48.751915,1.993242,0.63689,5.18577
5/1/2019 17:00,7.981374,48.15276098,1.993194,0.280313,5.27724
5/1/2019 18:00,7.310764,49.18240402,1.995128,0.109128,5.275378
5/1/2019 19:00,6.184503,52.96345498,1.995096,0.007872,5.316752
5/1/2019 20:00,5.746287,57.42846301,1.994619,0,5.318683
5/1/2019 21:00,5.605313,57.284399,1.996201,0,5.314753
5/1/2019 22:00,5.619218,55.26464099,1.996458,0,5.327306
5/1/2019 23:00,6.068667,52.27121,1.996208,0,5.326554
6/1/2019 0:00,6.217187,49.38212501,1.996301,0,5.390148
6/1/2019 1:00,5.422873,47.53006701,1.996456,0,5.420228
6/1/2019 2:00,4.709915,46.06641299,1.996394,0,5.409408
6/1/2019 3:00,4.673097,44.69815501,1.996643,0,5.412683
6/1/2019 4:00,5.17336,43.231544,1.99666,0,5.412288
6/1/2019 5:00,4.869247,42.92571701,1.99959,0,5.408404
6/1/2019 6:00,5.016772,40.74180001,1.999793,0.006356,5.434624
6/1/2019 7:00,5.250198,38.81108401,1.999679,0.264235,5.373766
6/1/2019 8:00,5.898066,38.95628099,1.999757,0.751195,5.27276
6/1/2019 9:00,6.925912,39.476731,1.997851,0.982168,5.207034
6/1/2019 10:00,6.910172,41.274309,1.996986,1.069018,4.921507
6/1/2019 11:00,6.398804,42.71887302,1.997357,1.16311,4.954822
6/1/2019 12:00,5.828466,43.63749298,1.996671,1.130288,4.980306
6/1/2019 13:00,5.070613,44.43482599,1.995676,1.034648,5.021816
6/1/2019 14:00,4.528854,45.261195,1.994674,1.056323,5.062776
6/1/2019 15:00,4.845907,45.81864799,1.994356,0.823286,5.091417
6/1/2019 16:00,5.645333,45.69105403,1.994191,0.705961,5.014398
6/1/2019 17:00,5.729476,47.11938001,1.994131,0.501185,4.688767
6/1/2019 18:00,4.955885,49.24880401,1.993918,0.265965,4.656339
6/1/2019 19:00,4.552448,52.38243101,1.994234,0.01919,4.714839
6/1/2019 20:00,4.747398,57.30299802,1.994007,0,4.77614
6/1/2019 21:00,4.655856,58.697553,1.994104,0,4.792089
6/1/2019 22:00,5.049127,58.08396398,1.993443,0,4.773143
6/1/2019 23:00,5.613271,55.63680398,1.994115,0,4.774676
7/1/2019 0:00,5.471131,52.758974,1.995075,0,4.768908
7/1/2019 1:00,5.075732,50.42451399,1.995398,0,4.788634
7/1/2019 2:00,5.086438,48.38377699,1.99514,0,4.795637
7/1/2019 3:00,5.07408,47.13585601,1.995344,0,4.801105
7/1/2019 4:00,5.337598,46.38591301,1.995608,0,4.804427
7/1/2019 5:00,5.592796,46.93561199,1.99547,0,4.810719
7/1/2019 6:00,5.90302,47.451362,1.995128,0.008215,4.809253
7/1/2019 7:00,5.622322,50.02736099,1.994795,0.2816,4.912904
7/1/2019 8:00,5.636998,55.36233099,1.994837,0.761377,4.930999
7/1/2019 9:00,5.856287,59.44556699,1.995042,0.969826,4.921972
7/1/2019 10:00,5.571165,62.447666,1.994794,1.055581,4.896717
7/1/2019 11:00,5.357951,63.44252,1.994939,1.175729,4.892317
7/1/2019 12:00,5.277984,62.710814,1.995196,1.135336,4.903957
7/1/2019 13:00,5.708908,64.373117,1.994942,1.062487,4.944481
7/1/2019 14:00,5.889215,65.93276399,1.994619,1.035144,4.954942
7/1/2019 15:00,5.886245,66.34880401,1.994948,0.918441,4.904647
7/1/2019 16:00,6.27281,65.22025801,1.993075,0.783555,4.88521
7/1/2019 17:00,6.27347,61.731406,1.992453,0.523436,4.875127
7/1/2019 18:00,5.334282,58.120951,1.991835,0.260026,4.860194
7/1/2019 19:00,5.295949,57.341712,1.99161,0.018258,4.831119
7/1/2019 20:00,5.955591,61.68672901,1.991702,0,4.796059
7/1/2019 21:00,6.070222,63.62338502,1.988772,0,4.821999
7/1/2019 22:00,5.867761,64.42825,1.988371,0,4.83069
7/1/2019 23:00,5.623626,62.335488,1.988215,0,4.786524
8/1/2019 0:00,5.752996,57.90482096,1.987832,0,4.842997
8/1/2019 1:00,5.759884,54.20084901,1.988271,0,4.869418
8/1/2019 2:00,5.659507,51.806909,1.988291,0,4.878976
8/1/2019 3:00,5.805281,50.13851599,1.988451,0,4.902393
8/1/2019 4:00,5.372173,50.06514501,1.98847,0,4.890645
8/1/2019 5:00,5.091813,51.039771,1.988419,0,4.859087
8/1/2019 6:00,5.295139,51.211251,1.988265,0.00656,4.830899
8/1/2019 7:00,5.351333,53.41866499,1.987839,0.28815,4.8526
8/1/2019 8:00,5.491801,58.40142799,1.987718,0.748682,4.834129
8/1/2019 9:00,5.493904,62.25277199,1.987636,0.952706,4.830881
8/1/2019 10:00,5.448131,64.81887298,1.987715,1.084625,4.803352
8/1/2019 11:00,4.628182,66.02591701,1.988483,1.148671,4.83131
8/1/2019 12:00,3.488897,66.17641299,1.988749,1.203147,4.876784
8/1/2019 13:00,3.458747,68.71427099,1.98843,1.089674,4.872139
8/1/2019 14:00,3.587306,70.539088,1.988492,0.985717,5.011782
8/1/2019 15:00,4.122358,70.10749001,1.988577,0.996622,5.048219
8/1/2019 16:00,4.803627,68.270315,1.989157,0.770785,5.030375
8/1/2019 17:00,5.732994,63.74248499,1.98933,0.526587,5.014651
8/1/2019 18:00,6.025833,58.716599,1.989261,0.221778,4.971582
8/1/2019 19:00,6.032726,57.920227,1.988759,0.019844,5.070379
8/1/2019 20:00,6.207911,61.71742899,1.988245,0,5.125454
8/1/2019 21:00,6.46561,63.22591099,1.98723,0,5.210599
8/1/2019 22:00,6.595573,63.95913201,1.987072,0,5.248922
8/1/2019 23:00,6.96403,61.563642,1.987322,0,5.209632
9/1/2019 0:00,7.161509,57.22977298,1.987461,0,5.152066
9/1/2019 1:00,7.091562,53.77211499,1.98731,0,5.068541
9/1/2019 2:00,7.341828,51.16835599,1.987363,0,5.022451
9/1/2019 3:00,7.144354,49.97658699,1.987965,0,5.002478
9/1/2019 4:00,6.948871,49.47899999,1.988366,0,4.959617
9/1/2019 5:00,7.058771,49.855614,1.988427,0,4.977396
9/1/2019 6:00,7.024283,50.25149401,1.989289,0.009627,4.957412
9/1/2019 7:00,6.886641,52.610247,1.989288,0.292918,4.941114
9/1/2019 8:00,7.291593,57.04151401,1.989071,0.861144,4.968501
9/1/2019 9:00,7.823819,60.42202502,1.988977,0.953197,4.907052
9/1/2019 10:00,7.374067,62.885907,1.988856,1.143758,4.850408
9/1/2019 11:00,6.310881,64.43003199,1.989654,1.215926,4.834448
9/1/2019 12:00,5.508058,64.078611,1.990078,1.344574,4.833339
9/1/2019 13:00,5.003529,67.057277,1.989866,1.280986,4.863251
9/1/2019 14:00,5.093353,69.116722,1.989715,1.15167,4.872274
9/1/2019 15:00,5.100279,70.04944701,1.989542,0.910856,4.902583
9/1/2019 16:00,5.120108,69.47184501,1.989793,0.757355,4.911373
9/1/2019 17:00,5.270813,65.350894,1.989911,0.607583,4.921849
9/1/2019 18:00,5.5789,59.82102599,1.989674,0.321303,4.972832
9/1/2019 19:00,5.705462,58.51168998,1.989304,0.023603,5.084066
9/1/2019 20:00,5.675201,63.12238799,1.989016,0,5.187284
9/1/2019 21:00,5.894678,64.83477399,1.98877,0,5.066146
9/1/2019 22:00,6.021507,65.51562698,1.988834,0,5.093017
9/1/2019 23:00,6.789103,62.53352699,1.988683,0,5.095641
10/1/2019 0:00,7.00214,58.39267403,1.988736,0,5.033646
10/1/2019 1:00,6.632066,55.12798898,1.988534,0,5.014436
10/1/2019 2:00,6.577943,52.72211898,1.988632,0,5.092373
10/1/2019 3:00,6.249555,51.2911,1.988366,0,5.317252
10/1/2019 4:00,6.187944,50.61644099,1.988207,0,5.287564
10/1/2019 5:00,6.093291,51.21798202,1.98864,0,5.257913
10/1/2019 6:00,6.03528,51.75067,1.990238,0.003671,5.259958
10/1/2019 7:00,5.592487,54.73316899,1.990945,0.13472,5.272336
10/1/2019 8:00,6.039127,59.30818998,1.990745,0.504028,5.272264
10/1/2019 9:00,6.445274,62.562545,1.991065,0.776723,5.163365
10/1/2019 10:00,5.585526,65.74230799,1.990972,0.998105,4.999554
10/1/2019 11:00,5.201625,66.27696098,1.992452,1.12716,4.964447
10/1/2019 12:00,4.698558,65.47756399,1.99214,1.289632,4.922074
10/1/2019 13:00,4.413514,67.98491199,1.991685,1.28084,4.960986
10/1/2019 14:00,4.230587,70.039129,1.991508,1.114258,4.929887
10/1/2019 15:00,4.402139,70.219333,1.991332,1.037628,4.921043
10/1/2019 16:00,4.062788,69.580388,1.99032,0.81885,4.945689
10/1/2019 17:00,4.141879,66.06277697,1.989452,0.452909,4.972667
10/1/2019 18:00,4.18356,61.06259502,1.984097,0.124098,4.970608
10/1/2019 19:00,4.408581,59.90954799,1.978664,0.010105,4.991289
10/1/2019 20:00,5.132258,63.29801401,1.978416,0,5.15345
10/1/2019 21:00,5.61517,64.119585,1.978428,0,5.191206
10/1/2019 22:00,5.850615,64.295357,1.979964,0,5.20807
10/1/2019 23:00,5.760434,62.31534598,1.982771,0,5.17967
11/1/2019 0:00,5.845926,58.31542201,1.983764,0,5.097871
11/1/2019 1:00,6.264358,54.45354899,1.983789,0,5.05143
11/1/2019 2:00,6.4232,51.91739199,1.984069,0,5.053906
11/1/2019 3:00,6.541202,50.45017501,1.983813,0,5.005904
11/1/2019 4:00,6.579774,49.74282799,1.984107,0,5.008783
11/1/2019 5:00,6.502383,50.397797,1.984205,0,4.998776
11/1/2019 6:00,6.420829,51.01119699,1.985897,0.00898,4.998459
11/1/2019 7:00,6.315744,53.542674,1.985898,0.319162,5.016373
11/1/2019 8:00,6.381092,58.61156601,1.985682,0.703484,5.011196
11/1/2019 9:00,6.380594,62.30852699,1.985691,0.916997,5.004636
11/1/2019 10:00,5.941966,65.02727399,1.985466,1.118128,5.020875
11/1/2019 11:00,5.462249,65.90150999,1.985969,1.195505,4.956822
11/1/2019 12:00,4.81554,65.31036901,1.98569,1.336976,4.937409
11/1/2019 13:00,4.692388,67.499271,1.985832,1.292855,4.904471
11/1/2019 14:00,4.669938,69.57641401,1.985806,1.125293,4.894021
11/1/2019 15:00,4.713323,69.50989399,1.985585,1.106044,4.946929
11/1/2019 16:00,5.028183,67.51765099,1.985059,0.920154,4.950009
11/1/2019 17:00,5.488846,63.325385,1.985061,0.667526,4.981373
11/1/2019 18:00,5.282507,58.59845099,1.984603,0.247219,5.002334
11/1/2019 19:00,4.952972,57.99897999,1.983692,0.013664,5.100409
11/1/2019 20:00,5.504012,61.507824,1.983465,0,5.219894
11/1/2019 21:00,5.731154,62.428234,1.982513,0,5.190633
11/1/2019 22:00,5.803804,62.88587302,1.982308,0,5.14719
11/1/2019 23:00,5.996358,61.09131099,1.982629,0,5.185427
12/1/2019 0:00,5.999207,58.02431301,1.982716,0,5.046868
12/1/2019 1:00,5.907074,55.26082798,1.982644,0,4.78171
12/1/2019 2:00,5.719473,53.26135599,1.982743,0,4.566704
12/1/2019 3:00,5.812836,51.72659099,1.983706,0,4.562101
12/1/2019 4:00,5.828026,50.73491399,1.983894,0,4.560488
12/1/2019 5:00,5.645465,50.61149799,1.984562,0,4.560393
12/1/2019 6:00,5.087357,50.00827901,1.985632,0.008459,4.544664
12/1/2019 7:00,4.34396,50.11638701,1.985756,0.317846,4.552117
12/1/2019 8:00,4.149397,52.65507399,1.987039,0.888544,4.513687
12/1/2019 9:00,4.020307,54.976303,1.988289,1.225871,4.660624
12/1/2019 10:00,3.546436,56.41318401,1.988276,1.348096,5.086895
12/1/2019 11:00,2.864174,57.181791,1.988163,1.306212,5.405649
12/1/2019 12:00,2.458497,57.02503001,1.988249,1.27875,5.593317
12/1/2019 13:00,2.57825,56.7996,1.988037,1.230055,5.585567
12/1/2019 14:00,2.756828,56.58737101,1.988179,1.255319,5.601957
12/1/2019 15:00,3.057051,56.182923,1.98809,1.07152,5.706852
12/1/2019 16:00,3.641846,55.069435,1.988507,0.956286,5.745556
12/1/2019 17:00,4.26775,54.03645401,1.988606,0.687638,5.90431
12/1/2019 18:00,4.362985,53.80366999,1.988461,0.259796,6.093319
12/1/2019 19:00,4.164358,56.128135,1.988131,0.024027,6.110765
12/1/2019 20:00,4.179695,60.41396098,1.985688,0,6.089784
12/1/2019 21:00,4.445749,60.03859402,1.985721,0,6.151619
12/1/2019 22:00,4.664828,57.962659,1.985542,0,6.099941
12/1/2019 23:00,4.985275,55.88018498,1.985619,0,5.895052
13/1/2019 0:00,4.963185,53.39953504,1.985672,0,5.715981
13/1/2019 1:00,5.215498,51.34279501,1.985836,0,4.86197
13/1/2019 2:00,5.183737,49.52581003,1.985327,0,4.469514
13/1/2019 3:00,4.916153,47.94663499,1.985652,0,4.470381
13/1/2019 4:00,4.763303,46.828908,1.985615,0,4.519795
13/1/2019 5:00,4.524131,46.32685599,1.985873,0,4.515609
13/1/2019 6:00,4.208784,44.71918199,1.985522,0.0064,4.507798
13/1/2019 7:00,3.995589,43.090464,1.985485,0.269653,4.540483
13/1/2019 8:00,3.838985,44.17318898,1.985423,0.750259,4.514035
13/1/2019 9:00,3.717815,45.18220501,1.985549,1.101641,4.41579
13/1/2019 10:00,3.340201,46.79446702,1.985608,1.303674,4.293678
13/1/2019 11:00,2.967475,48.13364002,1.985725,1.388695,4.415069
13/1/2019 12:00,2.929191,48.14470199,1.985924,1.372967,4.510704
13/1/2019 13:00,3.057262,48.66766299,1.985566,1.336294,4.358551
13/1/2019 14:00,3.319091,49.16283799,1.985349,1.237365,4.376675
13/1/2019 15:00,3.57596,49.56339701,1.985788,1.126033,4.424336
13/1/2019 16:00,4.12559,49.65293102,1.985655,0.831727,4.484758
13/1/2019 17:00,4.71957,49.92896601,1.985334,0.711902,4.486296
13/1/2019 18:00,4.599064,51.065517,1.985722,0.34889,4.495415
13/1/2019 19:00,4.442779,53.843804,1.983233,0.022707,4.467066
13/1/2019 20:00,4.856926,58.846594,1.982094,0,4.520914
13/1/2019 21:00,5.293908,59.822137,1.981815,0,4.51053
13/1/2019 22:00,5.406601,59.81564803,1.98184,0,4.493283
13/1/2019 23:00,5.458145,58.29019201,1.982153,0,4.46796
14/1/2019 0:00,5.528186,55.42769598,1.981997,0,4.466083
14/1/2019 1:00,5.536719,52.845022,1.982135,0,4.346283
14/1/2019 2:00,5.318172,51.07587799,1.982469,0,4.332162
14/1/2019 3:00,5.053656,50.03939599,1.982505,0,4.334905
14/1/2019 4:00,4.808648,49.891343,1.982302,0,4.335753
14/1/2019 5:00,5.082568,50.29929798,1.982075,0,4.536567
14/1/2019 6:00,4.804282,51.65959602,1.982382,0.005497,4.606842
14/1/2019 7:00,4.461264,54.52977201,1.981694,0.283015,4.631395
14/1/2019 8:00,4.144688,60.12894501,1.981755,0.770741,4.939692
14/1/2019 9:00,3.999888,63.89316801,1.981812,1.032144,5.587988
14/1/2019 10:00,3.26787,66.28219998,1.981736,1.157701,6.494691
14/1/2019 11:00,3.135056,66.85611201,1.982132,1.16483,6.897466
14/1/2019 12:00,3.064367,66.100313,1.981803,1.124619,6.905559
14/1/2019 13:00,2.952349,68.45339899,1.981808,1.108951,7.091943
14/1/2019 14:00,2.493094,70.25845098,1.981615,1.066525,7.589421
14/1/2019 15:00,2.713064,70.63686201,1.981672,0.803008,7.73141
14/1/2019 16:00,2.762241,70.00908801,1.982073,0.584569,7.6293
14/1/2019 17:00,3.176423,65.38286401,1.98249,0.523945,7.40453
14/1/2019 18:00,3.391765,59.81049202,1.982599,0.293995,7.271496
14/1/2019 19:00,3.784756,58.27475799,1.982078,0.021984,7.271169
14/1/2019 20:00,4.652355,62.19587999,1.981954,9.00E-06,7.28396
14/1/2019 21:00,5.059768,63.69836902,1.981867,0,7.281765
14/1/2019 22:00,5.182339,64.36060299,1.981875,0,7.304368
14/1/2019 23:00,5.439931,62.44705501,1.981388,0,6.45437
15/1/2019 0:00,5.618251,59.10545302,1.980785,0,5.608462
15/1/2019 1:00,5.476284,56.09134798,1.98122,0,5.159821
15/1/2019 2:00,5.350188,53.926557,1.980971,0,5.0306
15/1/2019 3:00,5.155582,52.63996999,1.981784,0,4.953436
15/1/2019 4:00,5.222935,52.04086,1.981903,0,4.825418
15/1/2019 5:00,5.083515,53.01983,1.981759,0,4.610445
15/1/2019 6:00,4.872909,53.83638702,1.981869,0.006149,4.75381
15/1/2019 7:00,4.311302,55.919827,1.98207,0.323836,5.372914
15/1/2019 8:00,4.18591,60.29614199,1.982132,0.880229,6.047055
15/1/2019 9:00,4.071879,63.55497501,1.982089,1.132062,6.551852
15/1/2019 10:00,3.507385,65.95288601,1.98226,1.265607,7.048222
15/1/2019 11:00,2.848452,66.99983799,1.982392,1.293952,7.170536
15/1/2019 12:00,2.271281,66.55218402,1.982327,1.331348,7.382195
15/1/2019 13:00,2.387716,69.097538,1.982714,1.319675,7.601923
15/1/2019 14:00,2.705725,71.042443,1.982911,1.276026,7.635188
15/1/2019 15:00,3.317028,71.052428,1.982817,1.061919,7.748699
15/1/2019 16:00,3.977843,69.82871199,1.983017,0.84816,7.543495
15/1/2019 17:00,4.952029,64.64840098,1.983217,0.628437,7.441414
15/1/2019 18:00,5.535107,59.74811398,1.983285,0.261212,6.523567
15/1/2019 19:00,4.89452,60.32697601,1.983239,0.0261,5.278819
15/1/2019 20:00,4.645591,65.194263,1.983097,0,5.239201
15/1/2019 21:00,4.467751,67.12005699,1.982902,0,5.290255
15/1/2019 22:00,4.851168,67.41252501,1.982649,0,5.328325
15/1/2019 23:00,5.495577,64.61398502,1.982497,0,5.394739
16/1/2019 0:00,6.051178,60.18843399,1.982304,0,5.453495
16/1/2019 1:00,5.651521,57.12615801,1.98209,0,5.401582
16/1/2019 2:00,5.109946,55.207905,1.982001,0,5.368885
16/1/2019 3:00,4.717687,53.93931,1.982232,0,5.363322
16/1/2019 4:00,4.594357,53.52091401,1.982101,0,5.357017
16/1/2019 5:00,4.63846,53.924339,1.982078,0,5.388295
16/1/2019 6:00,4.041166,55.28059899,1.982226,0.005067,5.579827
16/1/2019 7:00,3.879842,56.791961,1.981658,0.300254,6.219704
16/1/2019 8:00,4.036152,60.80666101,1.981641,0.857492,7.295995
16/1/2019 9:00,3.773838,64.26227901,1.98174,1.170659,8.019179
16/1/2019 10:00,3.279537,66.92194999,1.981588,1.281805,8.301265
16/1/2019 11:00,2.932604,67.849009,1.981797,1.362146,8.347502
16/1/2019 12:00,2.899264,66.810627,1.981661,1.391419,8.513362
16/1/2019 13:00,2.838435,69.264071,1.982387,1.335895,8.74242
16/1/2019 14:00,2.967543,71.18672199,1.982515,1.272317,8.800252
16/1/2019 15:00,3.322915,71.61688999,1.982594,1.087651,8.81884
16/1/2019 16:00,3.699186,70.19999,1.982403,1.085697,8.875546
16/1/2019 17:00,4.424089,66.084056,1.982798,0.61318,7.7179
16/1/2019 18:00,4.420317,61.67563098,1.982503,0.262347,6.478226
16/1/2019 19:00,4.098912,61.10077399,1.981934,0.020098,6.009192
16/1/2019 20:00,4.478535,64.04323599,1.981634,0,6.105052
16/1/2019 21:00,4.44958,65.96345202,1.981341,0,6.144078
16/1/2019 22:00,4.404407,67.46574299,1.981531,0,6.164808
16/1/2019 23:00,4.487821,65.547039,1.981948,0,6.183521
17/1/2019 0:00,4.676219,61.71288602,1.981545,0,6.157517
17/1/2019 1:00,4.595277,58.658756,1.982236,0,5.852672
17/1/2019 2:00,4.450107,56.23329,1.982965,0,5.870443
17/1/2019 3:00,4.175983,55.08242102,1.982925,0,5.91072
17/1/2019 4:00,4.339811,54.12083502,1.982711,0,5.911529
17/1/2019 5:00,4.653825,54.10928501,1.983384,0,5.886361
17/1/2019 6:00,4.861118,54.47226798,1.98451,0.005716,5.883669
17/1/2019 7:00,4.46893,55.97524301,1.985412,0.227855,6.492524
17/1/2019 8:00,4.532302,59.927169,1.985997,0.552688,7.816337
17/1/2019 9:00,4.512213,63.1721,1.985742,0.847927,8.475771
